"lon","lat"
-9.408,53.482
-9.381,53.466
-9.291,53.434
-9.219,53.418
-9.174,53.391
-9.129,53.375
-9.102,53.359
-9.093,53.327
-9.066,53.311
-9.039,53.311
NA,NA
-9.65,53.295
-9.623,53.3
-9.632,53.306
-9.659,53.295
-9.65,53.295
NA,NA
-9.695,53.257
-9.704,53.247
-9.713,53.252
-9.713,53.257
-9.695,53.257
NA,NA
-9.659,53.257
-9.65,53.241
-9.623,53.247
-9.623,53.268
-9.659,53.263
-9.659,53.257
NA,NA
-9.641,53.085
-9.596,53.096
-9.578,53.107
-9.623,53.123
-9.722,53.134
-9.749,53.128
-9.749,53.117
-9.704,53.107
-9.641,53.085
NA,NA
-9.587,53.053
-9.533,53.058
-9.542,53.074
-9.596,53.064
-9.587,53.053
NA,NA
-9.524,52.798
-9.506,52.804
-9.506,52.814
-9.533,52.809
-9.524,52.798
NA,NA
-6.532,52.086
-6.505,52.092
-6.505,52.103
-6.541,52.097
-6.532,52.086
NA,NA
-6.586,52.059
-6.595,52.064
-6.586,52.07
-6.559,52.064
-6.586,52.059
NA,NA
-5.265,51.715
-5.265,51.732
-5.247,51.732
-5.265,51.715
NA,NA
-5.229,51.676
-5.238,51.693
-5.22,51.698
-5.203,51.687
-5.229,51.676
NA,NA
-8.41,51.62
-8.392,51.632
-8.392,51.643
-8.428,51.632
-8.41,51.62
NA,NA
-9.866,51.593
-9.866,51.609
-9.83,51.62
-9.821,51.632
-9.794,51.632
-9.794,51.62
-9.839,51.593
-9.866,51.593
NA,NA
-4.322,51.525
-4.286,51.531
-4.295,51.537
-4.331,51.531
-4.322,51.525
NA,NA
-9.488,51.475
-9.488,51.481
-9.462,51.481
-9.462,51.47
-9.488,51.47
-9.488,51.475
NA,NA
-9.444,51.453
-9.506,51.436
-9.497,51.414
-9.462,51.425
-9.444,51.436
-9.444,51.453
NA,NA
-4.619,51.133
-4.592,51.144
-4.601,51.172
-4.636,51.178
-4.645,51.172
-4.636,51.144
-4.619,51.133
NA,NA
-1.267,50.565
-1.312,50.588
-1.357,50.611
-1.429,50.628
-1.456,50.64
-1.519,50.64
-1.519,50.657
-1.384,50.696
-1.321,50.719
-1.276,50.742
-1.24,50.742
-1.186,50.719
-1.087,50.702
-1.051,50.679
-1.015,50.668
-1.024,50.645
-1.051,50.634
-1.114,50.628
-1.159,50.588
-1.267,50.565
NA,NA
-5.283,51.86
-5.283,51.854
-5.283,51.848
-5.265,51.854
-5.265,51.865
-5.265,51.871
-5.283,51.865
-5.283,51.86
NA,NA
-9.488,53.053
-9.497,53.053
-9.506,53.042
-9.479,53.042
-9.462,53.053
-9.488,53.053
NA,NA
-9.506,51.687
-9.488,51.676
-9.479,51.676
-9.462,51.693
-9.47,51.698
-9.479,51.698
-9.488,51.698
-9.488,51.693
-9.506,51.687
NA,NA
-6.46,54.715
-6.478,54.705
-6.46,54.627
-6.469,54.611
-6.478,54.58
-6.541,54.564
-6.55,54.549
-6.559,54.496
-6.478,54.496
-6.478,54.486
-6.362,54.491
-6.317,54.481
-6.29,54.486
-6.29,54.538
-6.254,54.554
-6.236,54.564
-6.236,54.575
-6.281,54.595
-6.299,54.606
-6.263,54.642
-6.218,54.673
-6.227,54.689
-6.281,54.689
-6.353,54.684
-6.416,54.71
-6.46,54.715
NA,NA
-8.015,53.632
-8.024,53.627
-8.033,53.616
-8.033,53.584
-7.988,53.547
-7.988,53.488
-7.952,53.461
-7.916,53.456
-7.853,53.509
-7.844,53.541
-7.916,53.536
-7.934,53.547
-7.961,53.605
-7.988,53.627
-8.015,53.632
NA,NA
-8.177,53.08
-8.213,53.08
-8.257,53.058
-8.275,53.02
-8.302,52.988
-8.302,52.939
-8.329,52.928
-8.446,52.912
-8.473,52.885
-8.428,52.88
-8.41,52.869
-8.41,52.858
-8.437,52.831
-8.437,52.804
-8.428,52.787
-8.392,52.804
-8.347,52.858
-8.329,52.885
-8.266,52.896
-8.248,52.928
-8.231,52.939
-8.231,52.988
-8.204,53.015
-8.186,53.042
-8.132,53.053
-8.141,53.064
-8.177,53.08
NA,NA
-2.588,59.14
-2.606,59.144
-2.615,59.144
-2.624,59.149
-2.624,59.144
-2.624,59.14
-2.633,59.135
-2.642,59.103
-2.66,59.094
-2.66,59.08
-2.552,59.08
-2.525,59.08
-2.534,59.121
-2.57,59.126
-2.57,59.14
-2.57,59.144
-2.579,59.14
-2.588,59.14
NA,NA
-2.857,59.374
-2.857,59.365
-2.857,59.337
-2.884,59.337
-2.884,59.351
-2.875,59.36
-2.875,59.365
-2.866,59.374
-2.857,59.374
NA,NA
-2.741,59.213
-2.75,59.19
-2.75,59.153
-2.759,59.149
-2.786,59.167
-2.777,59.186
-2.759,59.195
-2.75,59.209
-2.741,59.213
NA,NA
-2.795,59.227
-2.777,59.227
-2.786,59.222
-2.786,59.213
-2.804,59.218
-2.804,59.227
-2.795,59.227
NA,NA
-2.893,59.158
-2.884,59.163
-2.884,59.149
-2.902,59.144
-2.902,59.158
-2.893,59.158
NA,NA
-3.298,59.121
-3.307,59.121
-3.316,59.107
-3.316,59.084
-3.334,59.029
-3.334,58.973
-3.307,58.96
-3.226,58.964
-3.208,58.955
-3.19,58.927
-3.154,58.909
-3.064,58.927
-2.974,58.936
-2.956,58.913
-2.929,58.895
-2.866,58.885
-2.804,58.885
-2.759,58.904
-2.714,58.904
-2.687,58.927
-2.678,58.955
-2.687,58.96
-2.777,58.946
-2.777,58.978
-2.795,58.983
-2.875,58.973
-2.893,58.978
-2.893,58.997
-2.965,58.987
-3.001,58.997
-3.064,59.006
-3.037,59.034
-2.992,59.052
-3.001,59.075
-3.073,59.112
-3.136,59.121
-3.163,59.14
-3.199,59.149
-3.28,59.135
-3.298,59.126
-3.298,59.121
NA,NA
-2.345,59.388
-2.354,59.392
-2.345,59.397
-2.327,59.401
-2.327,59.397
-2.345,59.388
NA,NA
-3.046,58.69
-3.046,58.685
-3.064,58.676
-3.064,58.685
-3.064,58.695
-3.046,58.69
NA,NA
-1.599,59.547
-1.608,59.534
-1.644,59.511
-1.644,59.502
-1.626,59.497
-1.564,59.525
-1.564,59.534
-1.573,59.547
-1.573,59.556
-1.599,59.552
-1.599,59.547
NA,NA
-5.939,57.571
-5.948,57.527
-5.939,57.523
-5.93,57.527
-5.93,57.561
-5.93,57.576
-5.939,57.576
-5.939,57.571
NA,NA
-5.894,57.285
-5.885,57.281
-5.903,57.276
-5.921,57.281
-5.966,57.3
-5.966,57.315
-5.948,57.315
-5.894,57.285
NA,NA
-5.832,57.281
-5.823,57.285
-5.814,57.285
-5.814,57.276
-5.832,57.276
-5.832,57.281
NA,NA
-5.832,57.334
-5.823,57.339
-5.823,57.324
-5.832,57.324
-5.832,57.334
NA,NA
-5.993,57.46
-6.002,57.46
-6.029,57.445
-6.029,57.358
-6.011,57.344
-5.975,57.373
-5.975,57.411
-5.984,57.416
-5.993,57.44
-5.984,57.445
-5.984,57.455
-5.966,57.465
-5.975,57.469
-5.993,57.46
NA,NA
-6.344,57.503
-6.38,57.503
-6.416,57.518
-6.478,57.532
-6.532,57.571
-6.541,57.59
-6.559,57.6
-6.595,57.595
-6.613,57.547
-6.55,57.513
-6.55,57.503
-6.568,57.494
-6.577,57.46
-6.622,57.465
-6.676,57.503
-6.703,57.498
-6.712,57.484
-6.739,57.465
-6.748,57.455
-6.73,57.407
-6.694,57.382
-6.586,57.358
-6.568,57.358
-6.55,57.368
-6.505,57.373
-6.46,57.358
-6.407,57.348
-6.389,57.315
-6.416,57.315
-6.451,57.295
-6.416,57.271
-6.407,57.242
-6.362,57.237
-6.353,57.198
-6.308,57.183
-6.299,57.164
-6.281,57.154
-6.227,57.164
-6.218,57.164
-6.182,57.174
-6.11,57.174
-6.074,57.144
-6.056,57.154
-6.011,57.178
-5.993,57.178
-5.966,57.164
-5.903,57.174
-5.867,57.188
-5.832,57.188
-5.823,57.174
-5.858,57.154
-5.957,57.13
-6.011,57.071
-6.002,57.047
-5.975,57.032
-5.885,57.042
-5.841,57.071
-5.805,57.096
-5.769,57.115
-5.742,57.159
-5.688,57.178
-5.643,57.203
-5.634,57.237
-5.652,57.251
-5.697,57.261
-5.778,57.251
-5.805,57.242
-5.858,57.251
-5.984,57.271
-6.029,57.295
-6.083,57.295
-6.101,57.305
-6.092,57.324
-6.083,57.378
-6.119,57.392
-6.137,57.397
-6.083,57.44
-6.074,57.474
-6.056,57.489
-6.056,57.513
-6.083,57.527
-6.083,57.542
-6.092,57.576
-6.137,57.619
-6.254,57.691
-6.326,57.71
-6.362,57.705
-6.344,57.681
-6.344,57.653
-6.389,57.629
-6.389,57.604
-6.362,57.585
-6.353,57.537
-6.344,57.503
NA,NA
-6.182,56.486
-6.164,56.481
-6.191,56.481
-6.236,56.486
-6.308,56.486
-6.317,56.476
-6.2,56.446
-6.11,56.461
-6.038,56.471
-6.038,56.461
-6.074,56.436
-6.173,56.406
-6.209,56.381
-6.209,56.366
-6.173,56.361
-6.074,56.361
-6.047,56.361
-6.074,56.351
-6.146,56.336
-6.245,56.317
-6.317,56.317
-6.344,56.312
-6.353,56.302
-6.344,56.272
-6.308,56.252
-6.191,56.272
-6.074,56.277
-5.939,56.312
-5.912,56.322
-5.885,56.317
-5.885,56.302
-5.849,56.292
-5.787,56.307
-5.688,56.341
-5.634,56.376
-5.634,56.396
-5.643,56.401
-5.643,56.426
-5.625,56.446
-5.67,56.461
-5.76,56.491
-5.787,56.5
-5.849,56.505
-5.948,56.535
-6.038,56.624
-6.074,56.644
-6.146,56.644
-6.182,56.629
-6.2,56.614
-6.2,56.604
-6.227,56.595
-6.272,56.595
-6.308,56.58
-6.308,56.525
-6.272,56.51
-6.209,56.5
-6.182,56.495
-6.182,56.486
NA,NA
-9.884,53.306
-9.911,53.306
-9.911,53.295
-9.893,53.295
-9.884,53.295
-9.884,53.306
NA,NA
-3.765,57.633
-3.738,57.633
-3.711,57.648
-3.702,57.648
-3.711,57.633
-3.738,57.624
-3.765,57.624
-3.765,57.633
NA,NA
-5.957,55.941
-5.984,55.931
-6.038,55.896
-6.047,55.876
-6.047,55.795
-6.011,55.775
-5.957,55.775
-5.93,55.79
-5.894,55.84
-5.849,55.881
-5.778,55.946
-5.733,56.007
-5.67,56.072
-5.67,56.102
-5.688,56.107
-5.787,56.102
-5.814,56.067
-5.867,56.052
-5.957,55.986
-5.957,55.961
-5.939,55.946
-5.912,55.946
-5.903,55.956
-5.876,55.951
-5.867,55.946
-5.885,55.941
-5.903,55.941
-5.957,55.941
NA,NA
-4.565,53.279
-4.556,53.252
-4.511,53.231
-4.502,53.198
-4.457,53.161
-4.412,53.139
-4.376,53.139
-4.376,53.123
-4.367,53.112
-4.304,53.123
-4.214,53.177
-4.088,53.231
-4.026,53.268
-4.035,53.29
-4.061,53.295
-4.124,53.29
-4.169,53.274
-4.187,53.284
-4.196,53.327
-4.223,53.343
-4.259,53.359
-4.25,53.375
-4.25,53.391
-4.277,53.402
-4.502,53.386
-4.529,53.365
-4.538,53.322
-4.556,53.295
-4.565,53.279
NA,NA
-4.574,53.241
-4.574,53.236
-4.565,53.231
-4.574,53.214
-4.592,53.214
-4.619,53.236
-4.619,53.257
-4.645,53.279
-4.645,53.306
-4.601,53.306
-4.592,53.284
-4.574,53.279
-4.574,53.252
-4.574,53.241
NA,NA
-3.235,54.082
-3.217,54.056
-3.208,54.04
-3.154,54.008
-3.136,54.024
-3.154,54.029
-3.19,54.045
-3.199,54.056
-3.208,54.056
-3.217,54.077
-3.235,54.087
-3.235,54.082
NA,NA
-7.053,57.772
-7.062,57.782
-7.107,57.806
-7.107,57.816
-7.089,57.82
-7.062,57.82
-7.017,57.82
-6.973,57.844
-6.91,57.849
-6.919,57.873
-6.919,57.882
-6.883,57.897
-6.883,57.916
-6.919,57.93
-7,57.93
-7.035,57.94
-7.125,58.002
-7.107,58.016
-7.08,58.016
-7.035,58.002
-6.991,58.011
-6.991,58.016
-6.946,58.025
-6.946,58.035
-6.991,58.025
-6.991,58.021
-7.017,58.025
-7.035,58.03
-7.044,58.044
-7.053,58.049
-7.08,58.054
-7.089,58.059
-7.089,58.082
-7.116,58.097
-7.08,58.139
-7.071,58.173
-7.026,58.187
-7.017,58.201
-6.991,58.215
-6.946,58.21
-6.91,58.201
-6.901,58.177
-6.865,58.154
-6.838,58.149
-6.82,58.173
-6.766,58.173
-6.712,58.168
-6.712,58.196
-6.766,58.22
-6.775,58.234
-6.775,58.262
-6.757,58.277
-6.676,58.3
-6.631,58.329
-6.568,58.338
-6.523,58.362
-6.523,58.366
-6.487,58.385
-6.46,58.395
-6.442,58.404
-6.407,58.427
-6.344,58.446
-6.317,58.465
-6.317,58.474
-6.281,58.498
-6.236,58.503
-6.182,58.46
-6.173,58.423
-6.164,58.38
-6.182,58.362
-6.182,58.319
-6.209,58.281
-6.272,58.258
-6.281,58.234
-6.308,58.21
-6.299,58.201
-6.245,58.206
-6.182,58.234
-6.155,58.234
-6.155,58.22
-6.164,58.201
-6.227,58.177
-6.308,58.177
-6.335,58.168
-6.344,58.139
-6.362,58.13
-6.407,58.125
-6.416,58.101
-6.532,58.082
-6.532,58.068
-6.38,58.073
-6.371,58.054
-6.389,58.025
-6.371,58.021
-6.362,57.997
-6.416,57.987
-6.442,57.978
-6.451,57.921
-6.532,57.906
-6.649,57.902
-6.658,57.897
-6.667,57.873
-6.703,57.868
-6.739,57.882
-6.775,57.887
-6.784,57.882
-6.784,57.868
-6.73,57.835
-6.73,57.82
-6.748,57.811
-6.811,57.801
-6.838,57.787
-6.901,57.724
-6.928,57.715
-6.982,57.729
-7,57.753
-7.053,57.772
NA,NA
-7.134,57.638
-7.17,57.609
-7.152,57.604
-7.098,57.595
-7.089,57.585
-7.107,57.576
-7.242,57.561
-7.242,57.547
-7.125,57.547
-7.125,57.523
-7.125,57.469
-7.152,57.465
-7.179,57.474
-7.197,57.489
-7.269,57.498
-7.305,57.518
-7.305,57.527
-7.314,57.547
-7.377,57.566
-7.413,57.566
-7.458,57.556
-7.467,57.561
-7.476,57.58
-7.512,57.59
-7.494,57.604
-7.467,57.619
-7.449,57.643
-7.422,57.643
-7.377,57.633
-7.35,57.643
-7.314,57.672
-7.287,57.672
-7.26,57.648
-7.215,57.648
-7.17,57.662
-7.143,57.657
-7.134,57.638
NA,NA
-7.314,57.513
-7.314,57.508
-7.35,57.513
-7.386,57.523
-7.395,57.537
-7.395,57.547
-7.377,57.547
-7.323,57.527
-7.314,57.518
-7.314,57.513
NA,NA
-7.215,57.465
-7.206,57.469
-7.197,57.469
-7.188,57.46
-7.197,57.455
-7.215,57.46
-7.215,57.465
NA,NA
-7.314,57.358
-7.314,57.368
-7.305,57.373
-7.269,57.382
-7.26,57.368
-7.215,57.334
-7.215,57.324
-7.224,57.31
-7.206,57.29
-7.197,57.242
-7.215,57.227
-7.26,57.213
-7.26,57.193
-7.251,57.188
-7.251,57.144
-7.224,57.13
-7.206,57.115
-7.215,57.096
-7.26,57.096
-7.341,57.1
-7.395,57.13
-7.386,57.164
-7.395,57.217
-7.404,57.227
-7.395,57.242
-7.386,57.256
-7.368,57.295
-7.368,57.348
-7.368,57.387
-7.35,57.387
-7.332,57.368
-7.341,57.368
-7.323,57.348
-7.314,57.348
-7.314,57.358
NA,NA
-6.218,55.292
-6.236,55.292
-6.254,55.287
-6.254,55.271
-6.182,55.261
-6.164,55.251
-6.137,55.256
-6.137,55.282
-6.218,55.292
NA,NA
-4.771,52.744
-4.78,52.744
-4.78,52.722
-4.762,52.733
-4.762,52.738
-4.771,52.744
NA,NA
-8.559,57.795
-8.545,57.806
-8.536,57.811
-8.518,57.816
-8.5,57.82
-8.491,57.816
-8.491,57.806
-8.509,57.796
-8.527,57.787
-8.554,57.787
-8.559,57.795
NA,NA
-8.527,57.763
-8.536,57.768
-8.536,57.772
-8.527,57.777
-8.518,57.777
-8.5,57.777
-8.509,57.768
-8.518,57.763
-8.527,57.763
NA,NA
-8.464,57.863
-8.455,57.863
-8.455,57.859
-8.455,57.854
-8.455,57.849
-8.464,57.849
-8.47,57.854
-8.464,57.859
-8.464,57.863
NA,NA
-8.581,57.82
-8.581,57.816
-8.581,57.811
-8.59,57.811
-8.581,57.82
NA,NA
-6.227,49.905
-6.245,49.922
-6.236,49.934
-6.227,49.934
-6.209,49.922
-6.209,49.905
-6.227,49.905
NA,NA
-2.174,49.684
-2.174,49.667
-2.166,49.661
-2.103,49.673
-2.094,49.684
-2.103,49.702
-2.166,49.684
-2.174,49.684
NA,NA
-2.309,49.41
-2.273,49.422
-2.273,49.446
-2.3,49.446
-2.327,49.422
-2.309,49.41
NA,NA
-2.615,49.405
-2.615,49.428
-2.516,49.463
-2.471,49.475
-2.444,49.475
-2.453,49.457
-2.48,49.434
-2.489,49.399
-2.516,49.405
-2.615,49.405
NA,NA
-1.986,49.135
-2.013,49.135
-2.085,49.159
-2.21,49.17
-2.21,49.229
-2.192,49.241
-2.166,49.241
-2.13,49.223
-2.112,49.235
-2.076,49.229
-2.013,49.223
-1.968,49.194
-1.977,49.17
-1.986,49.135
NA,NA
-5.095,48.419
-5.023,48.431
-5.014,48.443
-5.014,48.455
-5.041,48.466
-5.113,48.437
-5.113,48.425
-5.095,48.419
NA,NA
-4.798,48.012
-4.78,48.018
-4.78,48.024
-4.798,48.024
-4.798,48.012
NA,NA
-3.972,47.656
-3.954,47.662
-3.963,47.668
-3.981,47.662
-3.972,47.656
NA,NA
-3.432,47.596
-3.388,47.608
-3.388,47.62
-3.414,47.626
-3.477,47.626
-3.468,47.608
-3.432,47.596
NA,NA
-2.812,47.304
-2.777,47.316
-2.777,47.322
-2.848,47.322
-2.839,47.31
-2.812,47.304
NA,NA
-3.064,47.249
-3.136,47.28
-3.172,47.274
-3.199,47.261
-3.217,47.274
-3.217,47.322
-3.181,47.341
-3.091,47.322
-3.055,47.304
-3.019,47.292
-3.019,47.261
-3.064,47.249
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-2.219,47.005
NA,NA
NA,NA
NA,NA
NA,NA
-2.821,47.547
-2.839,47.553
-2.839,47.565
-2.804,47.565
-2.795,47.559
-2.795,47.547
-2.812,47.547
-2.821,47.547
NA,NA
-2.759,47.559
-2.777,47.565
-2.795,47.577
-2.786,47.577
-2.777,47.583
-2.759,47.577
-2.75,47.571
-2.75,47.559
-2.759,47.559
NA,NA
-2.399,49.457
-2.372,49.475
-2.372,49.481
-2.363,49.481
-2.363,49.475
-2.381,49.451
-2.399,49.446
-2.399,49.457
NA,NA
-2.426,49.405
-2.417,49.41
-2.408,49.41
-2.399,49.405
-2.417,49.399
-2.426,49.399
-2.435,49.399
-2.426,49.405
NA,NA
-2.633,49.399
-2.651,49.393
-2.651,49.387
-2.642,49.381
-2.624,49.387
-2.633,49.399
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-3.019,47.395
-3.019,47.401
-3.001,47.407
-2.992,47.407
-2.983,47.401
-2.983,47.389
-3.01,47.389
-3.019,47.395
NA,NA
-2.929,47.377
-2.884,47.365
-2.839,47.377
-2.839,47.383
-2.875,47.395
-2.929,47.383
-2.929,47.377
NA,NA
-2.884,47.341
-2.884,47.347
-2.884,47.353
-2.893,47.353
-2.902,47.347
-2.893,47.341
-2.884,47.341
NA,NA
-2.929,47.353
-2.929,47.365
-2.947,47.371
-2.956,47.365
-2.956,47.359
-2.947,47.353
-2.938,47.353
-2.929,47.353
NA,NA
-4.924,48.353
-4.924,48.365
-4.933,48.365
-4.951,48.365
-4.942,48.353
-4.933,48.353
-4.924,48.353
NA,NA
-5.014,48.395
-5.005,48.395
-4.996,48.401
-5.005,48.407
-5.023,48.389
-5.023,48.383
-5.014,48.395
NA,NA
-4.996,48.365
-4.978,48.365
-4.978,48.371
-4.987,48.371
-4.996,48.365
NA,NA
-6.281,49.876
-6.29,49.887
-6.29,49.899
-6.299,49.916
-6.299,49.922
-6.281,49.916
-6.281,49.899
-6.254,49.893
-6.254,49.887
-6.263,49.882
-6.272,49.876
-6.281,49.876
NA,NA
-9.983,53.876
-9.992,53.876
-10.019,53.903
-10.028,53.929
-10.046,53.94
-10.135,53.934
-10.207,53.95
-10.207,53.956
-10.153,53.977
-10.144,54.003
-10.117,54.003
-10.063,53.987
-10.046,53.998
-10.028,54.003
-10.001,54.003
-9.983,53.998
-9.965,53.998
-9.938,54.008
-9.911,53.992
-9.911,53.956
-9.92,53.908
-9.974,53.876
-9.983,53.876
NA,NA
-9.983,53.77
-9.974,53.77
-9.938,53.781
-9.911,53.802
-9.929,53.807
-9.983,53.797
-9.992,53.791
-9.983,53.775
-9.983,53.77
NA,NA
-9.992,53.706
-9.983,53.696
-9.965,53.701
-9.947,53.706
-9.947,53.712
-9.947,53.717
-9.965,53.717
-9.983,53.706
-9.992,53.706
NA,NA
-9.983,52.114
-10.046,52.092
-10.09,52.097
-10.153,52.103
-10.207,52.103
-10.315,52.092
-10.414,52.081
-10.432,52.092
-10.432,52.114
-10.423,52.125
-10.405,52.169
-10.387,52.18
-10.369,52.18
-10.351,52.169
-10.324,52.18
-10.297,52.219
-10.27,52.235
-10.126,52.268
-10.108,52.268
-10.099,52.263
-10.099,52.23
-10.046,52.246
-10.01,52.257
-10.001,52.285
-9.983,52.285
-9.956,52.285
-9.947,52.279
-9.938,52.23
-9.929,52.213
-9.857,52.213
-9.821,52.224
-9.785,52.219
-9.731,52.224
-9.713,52.23
-9.731,52.246
-9.839,52.257
-9.848,52.263
-9.848,52.279
-9.812,52.301
-9.821,52.356
-9.884,52.372
-9.893,52.383
-9.893,52.394
-9.848,52.411
-9.776,52.427
-9.668,52.482
-9.641,52.482
-9.65,52.515
-9.65,52.537
-9.596,52.559
-9.542,52.559
-9.453,52.564
-9.219,52.575
-9.156,52.597
-9.057,52.619
-9.021,52.619
-8.976,52.602
-8.922,52.624
-8.895,52.646
-8.85,52.657
-8.806,52.651
-8.761,52.64
-8.725,52.651
-8.725,52.662
-8.788,52.684
-8.85,52.684
-8.931,52.668
-8.931,52.689
-8.922,52.744
-8.949,52.749
-8.985,52.744
-8.994,52.733
-8.994,52.695
-9.021,52.668
-9.075,52.64
-9.291,52.591
-9.291,52.613
-9.282,52.624
-9.3,52.619
-9.372,52.608
-9.435,52.613
-9.479,52.63
-9.488,52.635
-9.488,52.668
-9.533,52.668
-9.515,52.635
-9.515,52.624
-9.551,52.602
-9.632,52.591
-9.704,52.564
-9.857,52.548
-9.884,52.559
-9.866,52.575
-9.713,52.619
-9.623,52.673
-9.569,52.684
-9.569,52.717
-9.533,52.744
-9.515,52.738
-9.47,52.738
-9.444,52.766
-9.435,52.776
-9.426,52.804
-9.39,52.842
-9.39,52.869
-9.309,52.923
-9.309,52.934
-9.426,52.923
-9.435,52.934
-9.372,52.993
-9.354,53.026
-9.309,53.08
-9.228,53.144
-9.21,53.144
-9.174,53.134
-9.129,53.128
-9.111,53.112
-9.084,53.123
-9.075,53.144
-9.066,53.15
-9.03,53.144
-9.012,53.15
-8.994,53.161
-8.967,53.155
-8.94,53.144
-8.913,53.144
-8.895,53.177
-8.904,53.193
-8.985,53.198
-8.985,53.209
-8.949,53.231
-9.336,53.231
-9.462,53.22
-9.506,53.236
-9.515,53.257
-9.542,53.247
-9.569,53.236
-9.578,53.247
-9.578,53.284
-9.551,53.306
-9.524,53.316
-9.524,53.354
-9.551,53.349
-9.596,53.338
-9.623,53.354
-9.659,53.343
-9.704,53.295
-9.758,53.284
-9.794,53.29
-9.812,53.306
-9.866,53.316
-9.866,53.343
-9.848,53.349
-9.776,53.359
-9.758,53.386
-9.821,53.386
-9.83,53.397
-9.866,53.386
-9.911,53.354
-9.929,53.349
-9.956,53.349
-9.983,53.359
-10.001,53.375
-10.028,53.381
-10.028,53.397
-10.046,53.408
-10.117,53.408
-10.135,53.413
-10.117,53.424
-10.028,53.44
-10.028,53.456
-10.099,53.493
-10.099,53.504
-10.126,53.509
-10.135,53.525
-10.117,53.536
-10.072,53.547
-10.063,53.557
-9.992,53.557
-9.983,53.579
-9.983,53.584
-9.974,53.584
-9.839,53.584
-9.848,53.6
-9.893,53.642
-9.866,53.69
-9.866,53.733
-9.839,53.744
-9.749,53.754
-9.722,53.765
-9.524,53.786
-9.524,53.797
-9.533,53.807
-9.587,53.813
-9.56,53.839
-9.56,53.844
-9.578,53.855
-9.659,53.85
-9.704,53.866
-9.767,53.86
-9.848,53.839
-9.884,53.839
-9.911,53.871
-9.857,53.903
-9.839,53.918
-9.794,53.924
-9.794,53.94
-9.803,53.95
-9.848,53.956
-9.848,53.977
-9.848,54.019
-9.83,54.045
-9.83,54.066
-9.866,54.051
-9.884,54.04
-9.92,54.045
-9.929,54.061
-9.911,54.082
-9.875,54.093
-9.884,54.109
-9.911,54.124
-9.92,54.151
-9.929,54.161
-9.965,54.151
-9.983,54.14
-10.001,54.124
-10.037,54.056
-10.072,54.072
-10.081,54.098
-10.054,54.135
-10.046,54.166
-10.019,54.187
-10.028,54.198
-10.046,54.203
-10.046,54.214
-9.983,54.256
-9.974,54.266
-9.938,54.266
-9.884,54.229
-9.893,54.193
-9.866,54.182
-9.848,54.193
-9.839,54.224
-9.821,54.245
-9.803,54.245
-9.767,54.245
-9.758,54.271
-9.767,54.277
-9.803,54.282
-9.794,54.292
-9.731,54.292
-9.668,54.282
-9.524,54.277
-9.372,54.271
-9.309,54.292
-9.282,54.292
-9.255,54.266
-9.246,54.25
-9.192,54.235
-9.183,54.198
-9.174,54.161
-9.156,54.14
-9.147,54.14
-9.111,54.151
-9.075,54.187
-9.021,54.24
-8.967,54.261
-8.913,54.256
-8.859,54.229
-8.761,54.235
-8.743,54.229
-8.689,54.235
-8.671,54.24
-8.626,54.24
-8.608,54.229
-8.563,54.198
-8.545,54.198
-8.545,54.224
-8.563,54.24
-8.545,54.245
-8.491,54.256
-8.491,54.271
-8.536,54.282
-8.545,54.303
-8.617,54.287
-8.653,54.303
-8.662,54.308
-8.653,54.334
-8.617,54.345
-8.581,54.355
-8.572,54.361
-8.554,54.381
-8.491,54.387
-8.464,54.423
-8.455,54.444
-8.437,54.455
-8.365,54.46
-8.338,54.47
-8.257,54.465
-8.231,54.486
-8.24,54.502
-8.204,54.543
-8.195,54.564
-8.141,54.575
-8.132,54.611
-8.168,54.611
-8.204,54.601
-8.293,54.585
-8.302,54.595
-8.311,54.606
-8.356,54.59
-8.419,54.564
-8.455,54.569
-8.455,54.59
-8.428,54.611
-8.437,54.616
-8.5,54.606
-8.527,54.616
-8.581,54.601
-8.689,54.601
-8.707,54.621
-8.779,54.642
-8.806,54.663
-8.806,54.679
-8.725,54.72
-8.671,54.756
-8.626,54.772
-8.581,54.767
-8.491,54.746
-8.464,54.751
-8.473,54.772
-8.473,54.777
-8.392,54.782
-8.383,54.782
-8.374,54.788
-8.365,54.793
-8.383,54.803
-8.392,54.798
-8.428,54.793
-8.473,54.788
-8.5,54.782
-8.518,54.808
-8.5,54.818
-8.437,54.834
-8.338,54.834
-8.338,54.855
-8.347,54.87
-8.419,54.906
-8.428,54.922
-8.41,54.932
-8.383,54.937
-8.392,54.963
-8.41,54.968
-8.392,54.989
-8.365,55.015
-8.338,55.02
-8.329,55.025
-8.32,55.02
-8.32,55.01
-8.311,55.01
-8.302,55.01
-8.302,55.02
-8.275,55.035
-8.275,55.076
-8.24,55.128
-8.222,55.138
-8.177,55.138
-8.033,55.148
-8.015,55.159
-7.97,55.184
-7.925,55.195
-7.925,55.179
-7.862,55.164
-7.844,55.148
-7.826,55.143
-7.808,55.153
-7.808,55.174
-7.826,55.189
-7.844,55.205
-7.817,55.22
-7.772,55.23
-7.772,55.2
-7.772,55.179
-7.718,55.153
