"","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"26",29169.6005,29073.4018,33956.4604,30218.9725,36654.6127,23312.8658,16925.3602,16139.1153,16771.1385,12600.0417,13926.3805,12299.8686,11366.6622,8859.7917,4634.49469,2737.21768,1860.8288,897.25046,719.25379,522.23068,456.272686,505.175161,619.3617,1126.69531,2993.83687,3757.93475
"27",44771.0871,45745.6189,55752.1932,51243.6629,61544.7196,38408.5602,28067.4119,27003.132,28115.1693,21209.2756,23577.742,21097.1521,19913.6817,15947.4117,8557.196,5077.64917,3447.38203,1692.94841,1370.407,1005.08212,841.96177,820.66474,897.16904,1545.56638,4305.8622,6004.1719
"28",68369.293,71021.102,89840.837,85775.66,103630.084,63595.392,46394.3102,44969.0924,47007.5571,35619.4847,39740.5079,35952.52,34596.7366,28449.5444,15720.0646,9420.4407,6401.5618,3193.36935,2599.87647,1931.77331,1590.41931,1405.29731,1346.62454,2140.15928,6039.96681,9211.0933
"29",104184.726,108864.907,141963.478,140945.717,173575.854,105672.453,76515.3516,74421.091,78171.43,59576.3443,66602.6328,60792.1204,59520.0196,50201.5588,28631.4106,17406.4484,11888.6089,6022.6753,4909.94228,3694.90216,3035.64469,2517.0093,2115.5582,3021.55215,8321.92507,13603.5279
"30",158889.103,164838.555,219697.769,226255.784,286561.435,175265.773,125854.965,122190.762,128845.096,98917.772,110707.353,101752.013,101150.154,87377.413,51496.749,31867.9562,21988.0991,11339.1075,9221.607,7012.1553,5794.3589,4644.9964,3496.3047,4397.44975,11353.8875,19398.4512
"31",242864.154,246545.126,332285.88,353045.233,461797.047,287476.262,205741.354,198507.698,209557.14,162230.762,181704.355,167900.36,169119.34,149377.449,91014.398,57449.9895,40243.8099,21226.7213,17179.1001,13158.9732,10965.9401,8679.9882,6049.4151,6662.5303,15483.5044,26796.9027
"32",371318.641,363777.424,489514.384,532260.685,718878.96,460486.789,331651.19,317460.217,334307.926,260985.898,292455.725,271373.373,276451.721,249241.06,157006.688,101181.029,72264.103,39235.4879,31575.0355,24297.0793,20408.9127,16151.3502,10792.8468,10550.2257,21325.4858,35992.5507
"33",563775.936,527473.275,698811.98,769407.56,1068544.75,709534.46,520467.783,495276.727,518686.57,408001.053,457110.004,425586.928,437809.393,402212.511,261940.462,172337.408,125901.524,70875.534,56754.178,43805.4765,37012.7188,29462.4608,19427.3069,17336.9589,29940.6075,47210.5844
"34",839147.52,745897.94,959854.15,1056541.06,1497281.02,1034108.66,781697.483,743519.77,773468.41,612455.69,685170.84,639587.274,663636.85,620232.96,417517.217,280251.419,209924.566,123412.617,98506.945,76272.996,64689.143,51897.327,34453.2034,28997.1726,42997.6353,60772.3273
"35",1203925.85,1016960.1,1257535.57,1364549.43,1952422.93,1401434.05,1101864.08,1055276.88,1092076.85,870359.61,970817.31,907844.22,949226.4,900919.47,626443.05,428489.679,329693.14,203673.412,162495.952,126464.289,107555.371,86978.758,58852.618,48035.994,62669.3512,77105.924
"36",1636254.88,1319334.69,1557831.56,1643676.41,2344312.82,1739786.67,1430176.49,1389605.28,1436389.49,1153632.49,1281919.28,1199968.25,1263186.19,1214817.89,870782.9,606007.88,479701.07,312688.328,250365.147,196598.946,167844.891,136835.671,94952.551,76621.509,90881.869,96526.784
"37",2077977.72,1610877.8,1813809.56,1839462.52,2579413.22,1959725.74,1684455.77,1671171.6,1735608.79,1408292.08,1560279.5,1461537.26,1547442.17,1503417.24,1106312.66,781858.65,637522.32,438948.148,354728.985,282617.811,243092.286,200034.473,142595.032,115023.577,127898.7,118740.615
