"","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"36",99.768858,89.206631,88.097893,93.158925,98.541303,106.60794,111.33244,110.32279,106.06728,102.09187,98.048379,92.629046,86.098493,78.15489,71.349311,63.285878,56.344649,47.616959,38.530136,30.096714,22.702906,16.540805,11.823436,8.4250116,6.4151411,5.6778961
"37",123.63104,106.31556,99.908964,101.35327,105.10009,115.78349,125.05097,127.40414,124.05061,120.01433,115.87079,109.83562,102.29344,92.767058,85.420843,76.865158,70.848755,61.952106,51.656067,41.412379,31.823877,23.482401,16.950781,12.051931,8.8156907,6.8578304
"38",142.51841,118.97939,106.79334,103.13193,103.45156,114.62729,127.39953,133.86867,132.83599,129.71925,126.14735,120.02531,111.95324,101.24764,93.707195,85.28068,81.329212,73.701176,63.505465,52.493416,41.278412,30.940388,22.588482,16.106194,11.533837,8.1215811
"39",153.27835,125.59417,108.47369,99.460824,95.456176,104.83672,118.8522,128.78161,130.867,129.61472,127.3355,121.76642,113.77306,102.53864,95.081359,87.245478,85.869408,80.661813,71.96447,61.556796,49.760863,38.045329,28.160492,20.204047,14.334819,9.4018645
"40",154.78302,126.00654,105.78277,92.343302,84.184142,90.261612,103.13855,114.81828,119.81155,120.89902,120.41798,115.99266,108.67716,97.658491,90.512711,83.498007,84.450784,82.116992,75.923897,67.364779,56.210089,44.039988,33.168871,24.0286,17.025793,10.653063
"41",147.7589,120.99881,99.913213,83.669417,72.289859,74.646059,84.760448,96.247492,103.1242,106.38736,107.82546,104.94113,98.783563,88.64956,82.03262,75.895749,78.455581,78.731355,75.409279,69.475218,60.025093,48.407275,37.261259,27.373163,19.492362,11.858426
"42",134.08831,111.69542,91.864528,74.635944,61.318838,60.390832,67.128562,76.927717,84.355347,89.119913,92.203343,90.984728,86.284006,77.521309,71.640906,66.361982,69.720576,71.895309,71.209784,68.10569,61.042164,50.858239,40.194867,30.094278,21.665012,13.009827
"43",116.12972,99.280279,82.310171,65.753624,51.816981,48.491403,52.045647,59.387161,66.195524,71.560931,75.732122,76.028052,72.8788,65.760162,60.786514,56.336842,59.855879,63.103658,64.432126,63.874218,59.424999,51.285387,41.789704,32.053362,23.467179,14.081845
"44",96.230076,84.944216,71.725503,57.11369,43.721722,39.002525,40.027793,44.810994,50.252682,55.374678,59.959149,61.402239,59.701606,54.298032,50.333785,46.6965,49.9881,53.60383,56.188293,57.580761,55.565198,49.740347,41.922682,33.097114,24.784886,15.014715
"45",76.411003,69.868714,60.559538,48.665698,36.718188,31.522877,30.835614,33.414244,37.211104,41.490603,45.862536,47.969965,47.453432,43.663396,40.725451,37.884182,40.777468,44.279147,47.426304,50.056362,50.004921,46.43111,40.558156,33.081674,25.470023,15.710898
"46",58.190631,55.155903,49.326533,40.405778,30.474683,25.526918,23.907081,24.855114,27.105403,30.257649,33.961902,36.249545,36.55374,34.142132,32.158249,30.0753,32.540033,35.667249,38.858961,42.059674,43.363716,41.711691,37.785971,31.921999,25.372953,16.04689
"47",42.520157,41.719353,38.592039,32.455949,24.767378,20.548847,18.629709,18.556096,19.58556,21.609319,24.416798,26.496787,27.23814,25.886582,24.707137,23.306863,25.378886,28.036748,30.955557,34.208073,36.261083,36.045356,33.838729,29.641243,24.391779,15.89987
"48",29.816784,30.188491,28.88872,25.050499,19.519751,16.264244,14.484204,13.91358,14.130473,15.218555,17.114594,18.752511,19.602041,18.968322,18.392845,17.558432,19.286896,21.476825,23.974102,26.943271,29.243161,29.941277,29.072714,26.397118,22.520167,15.184119
"49",20.065962,20.867608,20.618143,18.464139,14.779823,12.504785,11.102926,10.415505,10.200861,10.634472,11.759189,12.881648,13.615522,13.391668,13.205996,12.791525,14.212606,15.975557,18.015259,20.532171,22.72985,23.880496,23.914065,22.471396,19.874411,13.886189
"50",12.958552,13.760257,13.985478,12.924703,10.659809,9.2284661,8.2733034,7.6915518,7.3344399,7.3927669,7.9616694,8.6219279,9.1360631,9.0906328,9.1052703,8.9591002,10.092498,11.475309,13.080074,15.096032,16.994067,18.253526,18.787068,18.223263,16.686374,12.084765
"51",8.0294134,8.6436134,8.9886267,8.5478793,7.2662305,6.46442,5.9055176,5.5152547,5.190539,5.0922326,5.3235427,5.6446719,5.9351379,5.9292967,6.0073235,5.9981506,6.8576853,7.902038,9.1166624,10.653342,12.172844,13.326604,14.04845,14.02209,13.261841,9.9446618
"52",4.7725778,5.1646057,5.4570969,5.3144391,4.6463155,4.2530665,3.9810265,3.7736767,3.5533238,3.4336324,3.4996934,3.617687,3.7403144,3.7169639,3.78325,3.8188105,4.4262862,5.1724233,6.0475971,7.1598681,8.2981334,9.2402858,9.9469982,10.182996,9.9183588,7.684285
"53",2.7205452,2.9305075,3.1191536,3.0897358,2.7660351,2.6010324,2.4996256,2.4204555,2.3053471,2.2230847,2.231663,2.2555003,2.2828274,2.2380413,2.2693872,2.3011886,2.6941303,3.1884798,3.7785228,4.5346378,5.3304662,6.0305037,6.6144832,6.9248839,6.9247184,5.5275728
"54",1.4868468,1.5761525,1.6720806,1.6697392,1.5203043,1.4624275,1.4411664,1.4291866,1.3864619,1.3488085,1.3497263,1.3454145,1.3359577,1.2870145,1.2907737,1.305043,1.5341774,1.8320095,2.1965253,2.6705616,3.1831337,3.6560974,4.0797023,4.3577006,4.4608938,3.657811
"55",0.77882144,0.80174771,0.83677392,0.83266969,0.76378653,0.7462655,0.75083475,0.7616505,0.7545771,0.74566433,0.75142496,0.74673641,0.73302919,0.69539304,0.68771609,0.68916173,0.80818989,0.9683822,1.1701123,1.4378155,1.7352892,2.0212532,2.2913395,2.4921261,2.6049224,2.1876697
"56",0.39084318,0.38466376,0.38861619,0.37954554,0.34616077,0.33990813,0.34639896,0.35763538,0.36122382,0.36335653,0.37097221,0.37081831,0.36323002,0.34163347,0.33397316,0.33111817,0.38561508,0.46110241,0.55865265,0.69096338,0.84182751,0.99209119,1.1401987,1.2599395,1.3412501,1.1502386
"57",0.18782991,0.17347714,0.16616796,0.15603838,0.13888632,0.13490337,0.13747927,0.14305759,0.14633879,0.14936675,0.15459112,0.15609602,0.15363199,0.14435123,0.14032566,0.13804279,0.15957961,0.18987771,0.22970447,0.28470026,0.34870536,0.4142669,0.4811061,0.53841749,0.58180824,0.50768859
"58",0.086396436,0.073212227,0.064679929,0.056690806,0.047859796,0.04483706,0.044730257,0.046102929,0.047109588,0.048294044,0.050337053,0.051202179,0.050681545,0.04775174,0.046397794,0.045503024,0.052374298,0.062060498,0.074870326,0.09273102,0.11376199,0.13567877,0.15852677,0.17885548,0.19523551,0.17244642
"59",0.0013594116,0.0053286848,0.0077265012,0.0087962735,0.0086427298,0.0088562763,0.0093124349,0.0098940003,0.010284204,0.010641181,0.011145407,0.011365598,0.011266678,0.010627991,0.010339494,0.010153688,0.011702095,0.013880858,0.016756842,0.020757851,0.025457904,0.030340026,0.035409221,0.039890725,0.043464883,0.038308981
